competition,player_id,name,first_name,last_name,team,position,age,apps,mins_played,goals,xg,goals_vs_xg,shots,shots_on_target,shot_conv,xg_per_shot,mins_per_goal
Champions League,463184,Éderson,Éderson José,dos Santos Lourenço da Silva,Atalanta Bergamasca Calcio,Midfielder,26.71,8,667,1,0.82,0.18,8,2,12.5,0.1,667.0
Champions League,101338,Marcel Sabitzer,Marcel,Sabitzer,BV Borussia 09 Dortmund,Midfielder,32.02,6,344,0,0.1,-0.1,3,2,0.0,0.03,
Champions League,213783,Julian Ryerson,Julian,Ryerson,BV Borussia 09 Dortmund,Defender,28.35,9,605,0,0.19,-0.19,3,0,0.0,0.06,
Champions League,449988,Fábio Silva,Fábio Daniel,Soares Silva,BV Borussia 09 Dortmund,Forward,23.67,9,272,1,2.14,-1.14,11,4,9.09,0.19,272.0
Champions League,177591,Julian Brandt,Julian,Brandt,BV Borussia 09 Dortmund,Midfielder,29.89,9,449,3,1.32,1.68,7,5,42.86,0.19,149.66666666666666
Champions League,219265,Felix Nmecha,Felix,Nmecha,BV Borussia 09 Dortmund,Midfielder,25.45,10,753,3,0.63,2.37,11,4,27.27,0.06,251.0
Champions League,519394,Giorgio Scalvini,Giorgio,Scalvini,Atalanta Bergamasca Calcio,Defender,22.28,2,87,0,0.0,0.0,0,0,0.0,0.0,
Champions League,189791,Ramy Bensebaini,Ramy,Bensebaini,BV Borussia 09 Dortmund,Defender,30.94,9,774,2,1.58,0.42,3,2,66.67,0.53,387.0
Champions League,212509,Waldemar Anton,Waldemar,Anton,BV Borussia 09 Dortmund,Defender,29.67,9,747,1,0.71,0.29,4,2,25.0,0.18,747.0
Champions League,453750,Karim Adeyemi,Karim,Adeyemi,BV Borussia 09 Dortmund,Forward,24.17,9,473,3,1.5,1.5,12,5,25.0,0.13,157.66666666666666
Champions League,470836,Nico Schlotterbeck,Nico,Schlotterbeck,BV Borussia 09 Dortmund,Defender,26.31,7,560,0,0.25,-0.25,3,1,0.0,0.08,
Champions League,521052,Daniel Svensson,Daniel,Svensson,BV Borussia 09 Dortmund,Defender,24.1,9,713,2,0.74,1.26,3,2,66.67,0.25,356.5
Champions League,162275,Serhou Guirassy,Serhou,Guirassy,BV Borussia 09 Dortmund,Forward,30.03,10,710,4,4.46,-0.46,18,10,22.22,0.25,177.5
Champions League,112338,Emre Can,Emre,Can,BV Borussia 09 Dortmund,Midfielder,32.19,6,267,0,0.0,0.0,0,0,0.0,0.0,
Champions League,519322,Jobe Bellingham,Jobe,Bellingham,BV Borussia 09 Dortmund,Midfielder,20.49,10,644,0,0.24,-0.24,6,1,0.0,0.04,
Champions League,465859,Maximilian Beier,Maximilian,Beier,BV Borussia 09 Dortmund,Forward,23.43,9,529,1,2.31,-1.31,14,4,7.14,0.16,529.0
Champions League,478912,Carney Chukwuemeka,Carney,Chukwuemeka,BV Borussia 09 Dortmund,Midfielder,22.42,8,221,1,0.34,0.66,5,1,20.0,0.07,221.0
Champions League,631121,Luca Reggiani,Luca,Reggiani,BV Borussia 09 Dortmund,Defender,18.19,1,90,0,0.0,0.0,0,0,0.0,0.0,
Champions League,468236,Yan Couto,Yan,Bueno Couto,BV Borussia 09 Dortmund,Defender,23.8,7,417,1,0.13,0.87,3,1,33.33,0.04,417.0
Champions League,634005,Elias Benkara,Elias,Benkara,BV Borussia 09 Dortmund,Defender,18.89,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,117347,Rodinei,Rodinei Marcelo,de Almeida,Olympiakos FC,Defender,34.15,8,671,0,0.03,-0.03,1,0,0.0,0.03,
Champions League,488321,Santiago Hezze,Santiago,Hezze,Olympiakos FC,Midfielder,24.41,9,699,1,0.12,0.88,3,1,33.33,0.04,699.0
Champions League,566438,Arthur,Arthur Augusto,de Matos Soares,Bayer 04 Leverkusen,Defender,23.01,8,391,0,0.0,0.0,0,0,0.0,0.0,
Champions League,538232,Alexis Kalogeropoulos,Alexis,Kalogeropoulos,Olympiakos FC,Defender,21.65,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,548733,Bruno Onyemaechi,Bruno,Onyemaechi,Olympiakos FC,Defender,26.97,5,59,0,0.02,-0.02,1,0,0.0,0.02,
Champions League,202604,Mehdi Taremi,Mehdi,Taremi,Olympiakos FC,Forward,33.68,10,485,2,1.87,0.13,11,3,18.18,0.17,242.5
Champions League,451490,Costinha,João Pedro,Loureiro da Costa,Olympiakos FC,Defender,25.99,7,413,1,0.89,0.11,6,2,16.67,0.15,413.0
Champions League,447490,Ayoub El Kaabi,Ayoub,El Kaabi,Olympiakos FC,Forward,32.75,10,723,2,3.9,-1.9,25,10,8.0,0.16,361.5
Champions League,154310,Gelson Martins,Gelson Dany,Batalha Martins,Olympiakos FC,Midfielder,30.87,9,723,3,0.99,2.01,22,6,13.64,0.04,241.0
Champions League,222786,Panagiotis Retsos,Panagiotis,Retsos,Olympiakos FC,Defender,27.62,9,806,0,0.21,-0.21,4,2,0.0,0.05,
Champions League,107593,Lucas Vázquez,Lucas,Vázquez,Bayer 04 Leverkusen,Defender,34.73,5,364,0,0.74,-0.74,2,1,0.0,0.37,
Champions League,577366,Lorenzo Scipioni,Lorenzo,Scipioni,Olympiakos FC,Midfielder,21.32,6,67,0,0.08,-0.08,2,0,0.0,0.04,
Champions League,647837,Argiris Liatsikouras,Argiris,Liatsikouras,Olympiakos FC,Midfielder,19.25,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,437753,Giulian Biancone,Giulian,Biancone,Olympiakos FC,Defender,25.98,7,259,0,0.26,-0.26,2,0,0.0,0.13,
Champions League,441163,Francisco Ortega,Francisco,Ortega,Olympiakos FC,Defender,27.01,10,855,0,0.05,-0.05,2,0,0.0,0.02,
Champions League,500904,Clayton,Clayton,Fernandes Silva,Olympiakos FC,Forward,27.19,1,1,0,0.0,0.0,0,0,0.0,0.0,
Champions League,140264,Dani García,Daniel,García Carrillo,Olympiakos FC,Midfielder,35.84,8,430,0,0.13,-0.13,3,0,0.0,0.04,
Champions League,647839,Christos Mouzakitis,Christos,Mouzakitis,Olympiakos FC,Midfielder,19.24,10,678,0,0.24,-0.24,8,0,0.0,0.03,
Champions League,244748,Chiquinho,Francisco Leonel,Lima Silva Machado,Olympiakos FC,Midfielder,30.68,10,563,1,0.87,0.13,16,6,6.25,0.05,563.0
Champions League,492987,Diogo Nascimento,Diogo André,Santos Nascimento,Olympiakos FC,Midfielder,23.38,2,86,0,0.0,0.0,0,0,0.0,0.0,
Champions League,465637,Lorenzo Pirola,Lorenzo,Pirola,Olympiakos FC,Defender,24.08,10,735,0,0.12,-0.12,2,0,0.0,0.06,
Champions League,546662,André Luiz,André Luiz,Inácio da Silva,Olympiakos FC,Forward,24.07,2,50,0,0.16,-0.16,3,0,0.0,0.05,
Champions League,220549,Joni Montiel,Joni,Montiel,Qarabağ Ağdam FK,Midfielder,27.55,5,319,0,0.1,-0.1,4,2,0.0,0.03,
Champions League,471699,Pedro Bicalho,Pedro Henrique,Rodrigues Bicalho,Qarabağ Ağdam FK,Midfielder,24.91,10,863,0,0.28,-0.28,7,1,0.0,0.04,
Champions League,224983,Oleksii Kashchuk,Oleksii,Kashchuk,Qarabağ Ağdam FK,Midfielder,25.73,8,197,1,0.68,0.32,6,4,16.67,0.11,197.0
Champions League,488218,Toral Bayramov,Toral,Bayramov,Qarabağ Ağdam FK,Defender,25.07,8,128,0,0.0,0.0,0,0,0.0,0.0,
Champions League,629186,Camilo Durán,Camilo,Durán,Qarabağ Ağdam FK,Forward,24.11,10,755,5,3.41,1.59,20,10,25.0,0.17,151.0
Champions League,494257,Kevin Medina,Kevin,Medina,Qarabağ Ağdam FK,Defender,33.04,10,871,0,0.12,-0.12,3,0,0.0,0.04,
Champions League,229580,Kady Borges,Kady Iuri,Borges Malinowski,Qarabağ Ağdam FK,Midfielder,29.89,6,334,0,0.12,-0.12,3,1,0.0,0.04,
Champions League,510731,Dani Bolt,Daniel,Lima de Castro,Qarabağ Ağdam FK,Defender,26.76,7,223,0,0.15,-0.15,2,0,0.0,0.07,
Champions League,490521,Elvin Cafarquliyev,Elvin,Cafarquliyev,Qarabağ Ağdam FK,Defender,25.4,10,820,2,0.41,1.59,7,2,28.57,0.06,410.0
Champions League,448465,Matheus Silva,Matheus,de Barros da Silva,Qarabağ Ağdam FK,Defender,28.47,10,872,1,0.22,0.78,7,3,14.29,0.03,872.0
Champions League,553746,Leo Shahar,Leo,Shahar,Newcastle United FC,Defender,19.01,1,3,0,0.0,0.0,0,0,0.0,0.0,
Champions League,510850,Leandro Andrade,Leandro,Livramento Andrade,Qarabağ Ağdam FK,Midfielder,26.49,9,578,3,0.96,2.04,7,4,42.86,0.14,192.66666666666666
Champions League,602202,Emmanuel Addai,Emmanuel,Addai,Qarabağ Ağdam FK,Forward,24.64,10,348,1,0.62,0.38,11,5,9.09,0.06,348.0
Champions League,490512,Musa Qurbanli,Musa,Qurbanli,Qarabağ Ağdam FK,Forward,23.94,6,21,0,0.6,-0.6,3,1,0.0,0.2,
Champions League,105764,Badavi Hüseynov,Badavi,Hüseynov,Qarabağ Ağdam FK,Defender,34.7,2,135,0,0.14,-0.14,2,0,0.0,0.07,
Champions League,153005,Abdellah Zoubir,Abdellah,Zoubir,Qarabağ Ağdam FK,Midfielder,34.3,10,859,1,1.24,-0.24,9,3,11.11,0.14,859.0
Champions League,668110,Hikmat Cabrayilzada,Hikmat,Cabrayilzada,Qarabağ Ağdam FK,Defender,18.63,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,184859,Marko Jankovic,Marko,Jankovic,Qarabağ Ağdam FK,Midfielder,30.71,9,730,1,1.83,-0.83,8,3,12.5,0.23,730.0
Champions League,201189,Abbas Hüseynov,Abbas,Hüseynov,Qarabağ Ağdam FK,Defender,30.78,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,622413,Matteo Lavelli,Matteo,Lavelli,FC Internazionale Milano,Forward,19.28,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,78140,Stefan de Vrij,Stefan,de Vrij,FC Internazionale Milano,Defender,34.13,3,225,0,0.0,0.0,0,0,0.0,0.0,
Champions League,230843,Carlos Augusto,Carlos Augusto,Zopolato Neves,FC Internazionale Milano,Defender,27.21,7,386,1,0.27,0.73,8,2,12.5,0.03,386.0
Champions League,199432,Denzel Dumfries,Denzel,Dumfries,FC Internazionale Milano,Defender,29.93,5,342,2,1.49,0.51,8,2,25.0,0.19,171.0
Champions League,518531,Ange-Yoan Bonny,Ange-Yoan,Bonny,FC Internazionale Milano,Forward,22.41,10,282,0,0.17,-0.17,2,1,0.0,0.09,
Champions League,126440,Piotr Zielinski,Piotr,Zielinski,FC Internazionale Milano,Midfielder,31.84,10,633,1,0.32,0.68,7,2,14.29,0.05,633.0
Champions League,478270,Luis Henrique,Luis Henrique Tomaz,de Lima,FC Internazionale Milano,Forward,24.27,7,363,0,0.39,-0.39,5,0,0.0,0.08,
Champions League,438261,Yann Bisseck,Yann,Bisseck,FC Internazionale Milano,Defender,25.31,7,558,0,0.38,-0.38,6,0,0.0,0.06,
Champions League,215977,Alessandro Bastoni,Alessandro,Bastoni,FC Internazionale Milano,Defender,26.94,9,691,1,0.54,0.46,3,1,33.33,0.18,691.0
Champions League,235453,Davide Frattesi,Davide,Frattesi,FC Internazionale Milano,Midfielder,26.5,7,297,0,1.0,-1.0,9,4,0.0,0.11,
Champions League,503696,Andy Diouf,Andy,Diouf,FC Internazionale Milano,Midfielder,22.85,4,39,1,0.08,0.92,1,1,100.0,0.08,39.0
Champions League,211975,Manuel Akanji,Manuel,Akanji,FC Internazionale Milano,Defender,30.68,10,707,0,0.25,-0.25,4,2,0.0,0.06,
Champions League,205880,Marcus Thuram,Marcus,Thuram,FC Internazionale Milano,Forward,28.63,9,577,2,2.36,-0.36,30,6,6.67,0.08,288.5
Champions League,581229,Petar Sucic,Petar,Sucic,FC Internazionale Milano,Midfielder,22.41,10,480,1,0.69,0.31,4,3,25.0,0.17,480.0
Champions League,161919,Federico Dimarco,Federico,Dimarco,FC Internazionale Milano,Defender,28.36,9,714,1,1.63,-0.63,25,10,4.0,0.07,714.0
Champions League,40002,Matteo Darmian,Matteo,Darmian,FC Internazionale Milano,Defender,36.31,2,89,0,0.12,-0.12,2,1,0.0,0.06,
Champions League,57249,Henrikh Mkhitaryan,Henrikh,Mkhitaryan,FC Internazionale Milano,Midfielder,37.17,4,315,0,0.13,-0.13,1,0,0.0,0.13,
Champions League,551444,Francesco Pio Esposito,Francesco Pio,Esposito,FC Internazionale Milano,Forward,20.73,9,518,2,4.22,-2.22,25,5,8.0,0.17,259.0
Champions League,171384,Nicolò Barella,Nicolò,Barella,FC Internazionale Milano,Midfielder,29.12,8,596,0,0.52,-0.52,7,1,0.0,0.07,
Champions League,84178,Francesco Acerbi,Francesco,Acerbi,FC Internazionale Milano,Defender,38.12,5,391,0,0.09,-0.09,1,0,0.0,0.09,
Champions League,550957,Joaquin Seys,Joaquin,Seys,Club Brugge KV,Defender,20.98,9,700,0,0.18,-0.18,2,1,0.0,0.09,
Champions League,161049,Brandon Mechele,Brandon,Mechele,Club Brugge KV,Defender,33.15,10,898,1,0.47,0.53,3,1,33.33,0.16,898.0
Champions League,660525,Vince Osuji,Vince,Osuji,Club Brugge KV,Defender,19.96,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,497093,Cisse Sandra,Cisse,Sandra,Club Brugge KV,Midfielder,22.26,3,138,0,0.0,0.0,0,0,0.0,0.0,
Champions League,503601,Kyriani Sabbe,Kyriani,Sabbe,Club Brugge KV,Defender,21.15,9,671,0,0.24,-0.24,5,2,0.0,0.05,
Champions League,167763,Hans Vanaken,Hans,Vanaken,Club Brugge KV,Midfielder,33.58,10,900,2,0.65,1.35,4,2,50.0,0.16,450.0
Champions League,420890,Hugo Vetlesen,Hugo,Vetlesen,Club Brugge KV,Midfielder,26.06,7,183,0,0.67,-0.67,5,3,0.0,0.13,
Champions League,532492,Jorne Spileers,Jorne,Spileers,Club Brugge KV,Defender,21.16,4,81,0,0.0,0.0,0,0,0.0,0.0,
Champions League,439509,Christos Tzolis,Christos,Tzolis,Club Brugge KV,Forward,24.14,9,722,2,2.38,-0.38,27,12,7.41,0.09,361.0
Champions League,463212,Carlos Forbs,Carlos Roberto,Forbs Borges,Club Brugge KV,Forward,22.01,9,674,2,2.23,-0.23,13,6,15.38,0.17,337.0
Champions League,627422,Shandre Campbell,Shandre,Campbell,Club Brugge KV,Forward,20.68,3,22,0,0.04,-0.04,2,0,0.0,0.02,
Champions League,568099,Nicolò Tresoldi,Nicolò,Tresoldi,Club Brugge KV,Forward,21.58,10,550,3,3.84,-0.84,18,8,16.67,0.21,183.33333333333334
Champions League,563722,Aleksandar Stankovic,Aleksandar,Stankovic,Club Brugge KV,Midfielder,20.63,10,876,2,1.11,0.89,19,7,10.53,0.06,438.0
Champions League,189664,Gustaf Nilsson,Gustaf,Nilsson,Club Brugge KV,Forward,28.83,1,8,0,0.0,0.0,0,0,0.0,0.0,
Champions League,571727,Joel Ordóñez,Joel,Ordóñez,Club Brugge KV,Defender,21.92,10,872,1,1.15,-0.15,4,1,25.0,0.29,872.0
Champions League,546374,Félix Lemaréchal,Félix,Lemaréchal,Club Brugge KV,Midfielder,22.62,2,12,0,0.0,0.0,0,0,0.0,0.0,
Champions League,621999,Mamadou Diakhon,Mamadou,Diakhon,Club Brugge KV,Forward,20.49,9,341,2,0.76,1.24,9,3,22.22,0.08,170.5
Champions League,503608,Romeo Vermant,Romeo,Vermant,Club Brugge KV,Forward,22.16,8,327,2,1.7,0.3,10,3,20.0,0.17,163.5
Champions League,510668,Bjorn Meijer,Bjorn,Meijer,Club Brugge KV,Defender,23.01,7,194,0,0.15,-0.15,2,0,0.0,0.08,
Champions League,578538,Rodrigo Mendoza,Rodrigo,Mendoza,Club Atlético de Madrid,Midfielder,21.02,1,7,0,0.0,0.0,0,0,0.0,0.0,
Champions League,487967,Hugo Siquet,Hugo,Siquet,Club Brugge KV,Defender,23.7,6,211,0,0.04,-0.04,1,0,0.0,0.04,
Champions League,500267,Loïc Badé,Loïc,Badé,Bayer 04 Leverkusen,Defender,25.95,8,608,0,0.7,-0.7,5,2,0.0,0.14,
Champions League,200600,Daniel Podence,Daniel,Castelo Podence,Olympiakos FC,Forward,30.42,8,542,0,0.48,-0.48,9,4,0.0,0.05,
Champions League,433051,Ludovit Reis,Ludovit,Reis,Club Brugge KV,Midfielder,25.81,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,503548,Raphael Onyedika,Raphael,Onyedika,Club Brugge KV,Midfielder,24.92,6,509,2,0.83,1.17,5,5,40.0,0.17,254.5
Champions League,593133,Leonardo Bovo,Leonardo,Bovo,FC Internazionale Milano,Midfielder,20.87,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,209737,Lautaro Martínez,Lautaro,Martínez,FC Internazionale Milano,Forward,28.58,8,459,4,4.63,-0.63,24,10,16.67,0.19,114.75
Champions League,192658,Samy Mmaee,Samy,Mmaee,Qarabağ Ağdam FK,Defender,29.54,1,29,0,0.05,-0.05,1,0,0.0,0.05,
Champions League,207279,Bahlul Mustafazada,Bahlul,Mustafazada,Qarabağ Ağdam FK,Defender,29.07,9,742,1,0.08,0.92,1,1,100.0,0.08,742.0
Champions League,569009,Almugera Kabar,Almugera,Kabar,BV Borussia 09 Dortmund,Defender,19.79,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,551241,Danylo Krevsun,Danylo,Krevsun,BV Borussia 09 Dortmund,Midfielder,20.92,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,161950,Aleksandr Golovin,Aleksandr,Golovin,AS Monaco FC,Midfielder,29.81,7,491,0,0.3,-0.3,5,2,0.0,0.06,
Champions League,249956,Krépin Diatta,Krépin,Diatta,AS Monaco FC,Midfielder,27.07,3,179,0,0.0,0.0,0,0,0.0,0.0,
Champions League,182539,Dani Ceballos,Dani,Ceballos,Real Madrid CF,Midfielder,29.62,4,247,0,0.0,0.0,0,0,0.0,0.0,
Champions League,575216,Gianluca Prestianni,Gianluca,Prestianni,SL Benfica,Forward,20.13,5,286,0,0.42,-0.42,10,2,0.0,0.04,
Champions League,220160,Kylian Mbappé,Kylian,Mbappé,Real Madrid CF,Forward,27.25,8,711,13,8.22,4.78,45,24,28.89,0.18,54.69230769230769
Champions League,637006,Joan Martínez,Joan,Martínez,Real Madrid CF,Defender,18.58,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,153680,Bruma,Armindo,Tué Na Bangna,SL Benfica,Forward,31.41,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,515759,Andrea Cambiaso,Andrea,Cambiaso,Juventus FC,Defender,26.08,9,642,0,0.36,-0.36,6,0,0.0,0.06,
Champions League,486797,Juan Cabal,Juan,Cabal,Juventus FC,Defender,25.2,6,154,0,0.06,-0.06,1,0,0.0,0.06,
Champions League,624904,Mylo van der Lans,Mylo,van der Lans,AFC Ajax,Defender,18.94,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,565013,Anton Gaaei,Anton,Gaaei,AFC Ajax,Defender,23.34,7,491,1,0.41,0.59,9,2,11.11,0.05,491.0
Champions League,636852,Sean Steur,Sean,Steur,AFC Ajax,Midfielder,18.19,3,164,0,0.18,-0.18,3,1,0.0,0.06,
Champions League,593017,Gerald Alders,Gerald,Alders,AFC Ajax,Defender,20.87,1,45,0,0.0,0.0,0,0,0.0,0.0,
Champions League,560116,Rayane Bounida,Rayane,Bounida,AFC Ajax,Forward,20.05,4,133,0,0.15,-0.15,4,2,0.0,0.04,
Champions League,240992,Josip Sutalo,Josip,Sutalo,AFC Ajax,Defender,26.06,6,401,0,0.05,-0.05,1,0,0.0,0.05,
Champions League,222702,Owen Wijndal,Owen,Wijndal,AFC Ajax,Defender,26.32,6,422,0,0.17,-0.17,1,1,0.0,0.17,
Champions League,493014,Oliver Edvardsen,Oliver,Edvardsen,AFC Ajax,Forward,27.01,4,162,1,0.36,0.64,4,2,25.0,0.09,162.0
Champions League,109065,Davy Klaassen,Davy,Klaassen,AFC Ajax,Midfielder,33.08,8,562,0,1.39,-1.39,6,2,0.0,0.23,
Champions League,120202,Wout Weghorst,Wout,Weghorst,AFC Ajax,Forward,33.63,5,298,1,1.13,-0.13,4,2,25.0,0.28,298.0
Champions League,549458,Oscar Gloukh,Oscar,Gloukh,AFC Ajax,Midfielder,21.97,8,487,3,0.85,2.15,11,4,27.27,0.08,162.33333333333334
Champions League,624879,Aaron Bouwman,Aaron,Bouwman,AFC Ajax,Defender,18.56,2,180,0,0.0,0.0,0,0,0.0,0.0,
Champions League,420879,Gabriel Strefezza,Gabriel Tadeu,Strefezza Rebelato,Olympiakos FC,Forward,28.93,4,95,0,0.23,-0.23,5,1,0.0,0.05,
Champions League,568465,Mika Godts,Mika,Godts,AFC Ajax,Forward,20.79,8,584,0,1.47,-1.47,11,2,0.0,0.13,
Champions League,498040,Youri Baas,Youri,Baas,AFC Ajax,Defender,23.01,8,685,0,0.1,-0.1,1,0,0.0,0.1,
Champions League,477625,Lucas Rosa,Lucas,Oliveira Rosa,AFC Ajax,Defender,25.97,3,264,0,0.0,0.0,0,0,0.0,0.0,
Champions League,492629,Youri Regeer,Youri,Regeer,AFC Ajax,Midfielder,22.59,8,433,0,0.0,0.0,0,0,0.0,0.0,
Champions League,209914,Kasper Dolberg,Kasper,Dolberg,AFC Ajax,Forward,28.46,5,258,2,1.61,0.39,11,4,18.18,0.15,129.0
Champions League,492771,Kian Fitz-Jim,Kian,Fitz-Jim,AFC Ajax,Midfielder,22.71,5,53,0,0.05,-0.05,1,0,0.0,0.05,
Champions League,650561,Pharell Nash,Pharell,Nash,AFC Ajax,Forward,18.12,1,2,0,0.0,0.0,0,0,0.0,0.0,
Champions League,650530,Jorthy Mokio,Jorthy,Mokio,AFC Ajax,Defender,18.05,7,407,0,0.42,-0.42,6,3,0.0,0.07,
Champions League,647841,Stavros Pnevmonidis,Stavros,Pnevmonidis,Olympiakos FC,Forward,19.62,1,15,0,0.01,-0.01,1,0,0.0,0.01,
Champions League,550014,Aleksandr Mrynskiy,Aleksandr,Mrynskiy,FK Kairat Almaty,Defender,21.68,8,711,0,0.24,-0.24,4,0,0.0,0.06,
Champions League,197058,Egor Sorokin,Egor,Sorokin,FK Kairat Almaty,Defender,30.38,8,720,0,0.11,-0.11,3,1,0.0,0.04,
Champions League,533214,Ricardinho,Ricardo,Viana Filho,FK Kairat Almaty,Forward,24.91,8,141,1,0.32,0.68,3,1,33.33,0.11,141.0
Champions League,552393,Lev Kurgin,Lev,Kurgin,FK Kairat Almaty,Defender,23.79,2,30,0,0.0,0.0,0,0,0.0,0.0,
Champions League,598876,Edmilson,Edmilson,de Paula Santos Filho,FK Kairat Almaty,Forward,28.93,7,411,1,0.38,0.62,8,4,12.5,0.05,411.0
Champions League,215482,Dan Glazer,Dan,Glazer,FK Kairat Almaty,Midfielder,29.5,5,361,0,0.06,-0.06,2,0,0.0,0.03,
Champions League,616068,Ife Ibrahim,Ife,Ibrahim,Arsenal FC,Midfielder,18.16,1,1,0,0.0,0.0,0,0,0.0,0.0,
Champions League,171334,Luís Mata,Luís Carlos,Machado Mata,FK Kairat Almaty,Defender,28.71,7,600,0,0.09,-0.09,4,2,0.0,0.02,
Champions League,212641,Valeri Gromyko,Valeri,Gromyko,FK Kairat Almaty,Midfielder,29.16,8,539,0,0.65,-0.65,13,1,0.0,0.05,
Champions League,116216,Leandro Trossard,Leandro,Trossard,Arsenal FC,Forward,31.3,5,287,1,0.85,0.15,11,3,9.09,0.08,287.0
Champions League,512200,Aleksandr Shirobokov,Aleksandr,Shirobokov,FK Kairat Almaty,Defender,23.22,4,360,0,0.0,0.0,0,0,0.0,0.0,
Champions League,616074,Brando Bailey-Joseph,Brando,Bailey-Joseph,Arsenal FC,Forward,17.46,1,13,0,0.0,0.0,0,0,0.0,0.0,
Champions League,512023,Jug Stanojev,Jug,Stanojev,FK Kairat Almaty,Midfielder,26.65,5,84,0,0.12,-0.12,1,1,0.0,0.12,
Champions League,174674,Erkin Tapalov,Erkin,Tapalov,FK Kairat Almaty,Defender,32.55,8,516,0,0.03,-0.03,1,0,0.0,0.03,
Champions League,549295,Damir Kasabulat,Damir,Kasabulat,FK Kairat Almaty,Defender,23.56,8,428,0,0.01,-0.01,1,0,0.0,0.01,
Champions League,203406,Jorginho,Jorge Gabriel,Costa Monteiro,FK Kairat Almaty,Forward,28.37,8,590,1,1.47,-0.47,11,2,9.09,0.13,590.0
Champions League,678702,Ramazan Bagdat,Ramazan,Bagdat,FK Kairat Almaty,Forward,19.45,1,11,0,0.0,0.0,0,0,0.0,0.0,
Champions League,62443,Aleksandr Martynovich,Aleksandr,Martynovich,FK Kairat Almaty,Defender,38.58,5,450,0,0.0,0.0,0,0,0.0,0.0,
Champions League,184029,Martin Ødegaard,Martin,Ødegaard,Arsenal FC,Midfielder,27.26,4,215,0,0.98,-0.98,8,4,0.0,0.12,
Champions League,543641,Adilet Sadybekov,Adilet,Sadybekov,FK Kairat Almaty,Midfielder,23.82,5,145,1,0.02,0.98,1,1,100.0,0.02,145.0
Champions League,607473,Lucas Michal,Lucas,Michal,AS Monaco FC,Forward,20.75,2,31,0,0.04,-0.04,1,0,0.0,0.04,
Champions League,585496,Kassoum Ouattara,Kassoum,Ouattara,AS Monaco FC,Defender,21.43,7,278,0,0.14,-0.14,3,1,0.0,0.05,
Champions League,608176,George Ilenikhena,George,Ilenikhena,AS Monaco FC,Forward,19.59,3,51,0,0.07,-0.07,1,0,0.0,0.07,
Champions League,437860,João Mário,João Mário,Neto Lopes,Juventus FC,Defender,26.22,2,105,0,0.0,0.0,0,0,0.0,0.0,
Champions League,629738,Adama Boiro,Adama,Boiro,Athletic Club,Defender,23.75,6,473,0,0.11,-0.11,3,0,0.0,0.04,
Champions League,437549,Jesús Areso,Jesús,Areso,Athletic Club,Defender,26.72,5,264,0,0.0,0.0,0,0,0.0,0.0,
Champions League,646190,Selton Sánchez,Selton,Sánchez,Athletic Club,Midfielder,19.08,3,77,0,0.0,0.0,0,0,0.0,0.0,
Champions League,195385,Alex Berenguer,Alex,Berenguer,Athletic Club,Forward,30.72,6,420,0,0.65,-0.65,9,0,0.0,0.07,
Champions League,197027,Matheus Reis,Matheus,Reis de Lima,Sporting Clube de Portugal,Defender,31.09,6,273,0,0.06,-0.06,2,0,0.0,0.03,
Champions League,220182,Gorka Guruzeta,Gorka,Guruzeta,Athletic Club,Forward,29.53,7,469,5,2.41,2.59,15,7,33.33,0.16,93.8
Champions League,235227,Andoni Gorosabel,Andoni,Gorosabel,Athletic Club,Defender,29.63,7,445,0,0.0,0.0,0,0,0.0,0.0,
Champions League,589485,Elijah Gift,Elijah Gift,Izobodo John,Athletic Club,Forward,19.78,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,494929,Nico Serrano,Nico,Serrano,Athletic Club,Forward,23.05,5,88,1,0.92,0.08,5,5,20.0,0.18,88.0
Champions League,96736,Íñigo Ruíz de Galarreta,Íñigo,Ruíz de Galarreta,Athletic Club,Midfielder,32.63,7,319,0,0.01,-0.01,1,0,0.0,0.01,
Champions League,176490,Ricardo Mangas,Ricardo Luís,Chaby Mangas,Sporting Clube de Portugal,Defender,28.01,2,87,0,0.0,0.0,0,0,0.0,0.0,
Champions League,42670,Yuri Berchiche,Yuri,Berchiche,Athletic Club,Defender,36.12,4,292,0,0.14,-0.14,2,0,0.0,0.07,
Champions League,197314,Íñigo Lekue,Íñigo,Lekue,Athletic Club,Defender,32.89,3,191,0,0.0,0.0,0,0,0.0,0.0,
